  id  |            name            | year_printed |    sheet    
 2252 | Patea                      |         1925 | 1
 2253 | Waitotara                  |         1921 | 
 2254 | Wanganui                   |         1920 | 
 2311 | Ashburton                  |         1946 | 3
 2255 | Woodville                  |         1931 | 
 2294 | Waimate                    |         1949 | 2
 2312 | Ashburton                  |         1948 | 4
 2256 | Kairanga                   |         1923 | 
 2257 | Manawatu                   |         1930 | 
 2258 | Pahiatua                   |            3 | 1945
 2295 | Westland                   |         1948 | 1
 2259 | Eketahuna-Mauriceville     |         1922 | 
 2260 | Masterton                  |         1925 | 
 2261 | Featherston-WairarapaSouth |         1925 | 2
 2262 | Featherston-WairarapaSouth |         1925 | 4
 2263 | Featherston-WairarapaSouth |         1925 | 1
 2265 | Horowhenua                 |         1930 | 1
 2266 | Horowhenua                 |         1930 | 2
 2268 | FiordCounty                |         1920 | FiordCounty
 2269 | Southland-Wallace-Lake     |         1948 | 1
 2270 | Vincent                    |         1903 | 3
 2271 | Vincent                    |         1903 | 2
 2272 | Vincent                    |         1903 | 4
 2273 | Vincent                    |         1903 | 1
 2274 | Tuapeka                    |         1949 | 1
 2278 | Maniatoto                  |         1949 | 1
 2279 | Waitaki                    |         1949 | 1
 2281 | Waihemo                    |         1949 | 
 2282 | Waikouaiti                 |         1939 | 
 2283 | Maniatoto                  |         1949 | 3
 2285 | Tuapeka                    |         1949 | 3
 2313 | Ashburton                  |         1948 | 5
 2286 | Tuapeka                    |         1949 | 2
 2296 | Westland                   |         1935 | 2
 2287 | Clutha                     |         1939 | 1
 2314 | Ashburton                  |         1948 | 6
 2288 | Bruce                      |         1949 | 
 2289 | Clutha                     |         1939 | 2
 2297 | Westland                   |         1934 | 3
 2298 | Westland                   |         1934 | 4
 2290 | Southland-Wallace-Lake     |         1948 | 2
 2291 | StewartIsland              |         1949 | 
 2299 | Westland                   |         1919 | 5
 2292 | Maniatoto                  |         1949 | 2
 2293 | Waimate                    |         1928 | 1
 2319 | Mackenzie                  |         1930 | 3
 2315 | Geraldine                  |         1945 | 1
 2316 | Geraldine                  |         1945 | 2
 2323 | Waimate                    |         1928 | 3
 2317 | Levels                     |         1943 | 
 2318 | Mackenzie                  |         1930 | 4
 2320 | Mackenzie                  |         1930 | 2
 2321 | Mackenzie                  |         1930 | 1
 2322 | Waimate                    |         1949 | 4
 2324 | Cheviot                    |         1929 | 
 2325 | Waipara                    |         1922 | 3
 2327 | Waipara                    |         1922 | 1
 2326 | Waipara                    |         1922 | 2
 2328 | Kaikoura                   |         1930 | 1
 2329 | Amuri                      |         1927 | 3
 2331 | Amuri                      |         1927 | 1
 2330 | Amuri                      |         1927 | 2
 2332 | Kaikoura                   |         1930 | 2
 2333 | Marlborough                |         1935 | 4
 2334 | Awatere                    |         1936 | 1
 2335 | Awatere                    |         1936 | 3
 2336 | Awatere                    |         1936 | 2
 2337 | Amuri                      |         1927 | 4
 2338 | Marlborough                |         1935 | 3
 2341 | Marlborough                |         1935 | 1
 2342 | Marlborough                |         1935 | 2
 2343 | Grey                       |         1948 | 1
 2344 | Grey                       |         1920 | 2
 2345 | Grey                       |         1920 | 4
 2346 | Grey                       |         1920 | 3
 2347 | Inangahua                  |         1948 | 1
 2348 | Inangahua                  |         1927 | 2
 2349 | Waimea                     |         1928 | 4
 2350 | Murchison                  |         1926 | 1
 2351 | Murchison                  |         1926 | 2
 2352 | Waimea                     |         1928 | 3
 2353 | Waimea                     |         1928 | 1
 2356 | Buller                     |         1925 | 2
 2354 | Waimea                     |         1928 | 2
 2355 | Buller                     |         1925 | 1
 2357 | Buller                     |         1925 | 3
 2358 | Collingwood                |         1924 | 2
 2359 | Collingwood                |         1924 | 1
 2360 | Takaka                     |         1926 | 
(199 rows)

